matrix_size,exponent,field_size,computation_time_ns
64,128,1048576,165516200
64,128,1048576,164917200
64,128,1048576,165377100
64,128,1048576,167116600
64,128,1048576,164372700
64,128,1048576,165969700
64,128,1048576,164090900
64,128,1048576,164085900
64,128,1048576,164772700
64,128,1048576,165174700
