matrix_size,exponent,field_size,computation_time_ns
64,18446744073709551615,1048576,2674502100
64,18446744073709551615,1048576,2670592600
64,18446744073709551615,1048576,2690224600
64,18446744073709551615,1048576,2689851500
64,18446744073709551615,1048576,2675380400
64,18446744073709551615,1048576,2677268700
64,18446744073709551615,1048576,2676660600
64,18446744073709551615,1048576,2679550900
64,18446744073709551615,1048576,2676778900
64,18446744073709551615,1048576,2678908700
