matrix_size,exponent,field_size,computation_time_ns
64,2,1048576,42644300
64,2,1048576,42152600
64,2,1048576,42185500
64,2,1048576,41685300
64,2,1048576,41692000
64,2,1048576,41637300
64,2,1048576,43014200
64,2,1048576,41672700
64,2,1048576,41683700
64,2,1048576,41742200
