matrix_size,exponent,field_size,computation_time_ns
64,8,1048576,84539300
64,8,1048576,83610200
64,8,1048576,83529600
64,8,1048576,83348100
64,8,1048576,84090700
64,8,1048576,83362700
64,8,1048576,82957200
64,8,1048576,82418000
64,8,1048576,83200500
64,8,1048576,82317700
