matrix_size,exponent,field_size,computation_time_ns
64,114,1048576,205021500
64,106,1048576,206419100
64,113,1048576,206304200
64,108,1048576,209446400
64,105,1048576,208097400
64,111,1048576,246864500
64,103,1048576,227527900
64,111,1048576,246708400
64,100,1048576,185569200
64,118,1048576,226341800
